model,N_params_B,D_tokens_B,Q_score,parameter_elasticity,data_elasticity,quality_semielasticity,quality_log_elasticity
exp_both,1.3093563227903597,150.0,0.5,0.1748197284275659,0.1359616912655155,0.3649501815677944,0.1824750907838972
exp_both,1.3974092808482748,150.0,0.5,0.17294005472044205,0.1375090906672492,0.3649501815677944,0.1824750907838972
exp_both,1.4913837159615921,150.0,0.5,0.1710596586821681,0.1390570847119708,0.3649501815677944,0.1824750907838972
exp_both,1.5916778417882176,150.0,0.5,0.16917900039901657,0.14060529464393137,0.3649501815677944,0.1824750907838972
exp_both,1.6987166514729748,150.0,0.5,0.16729854021397242,0.14215334149604897,0.3649501815677944,0.1824750907838972
exp_both,1.8129537185424418,150.0,0.5,0.16541873827609677,0.14370084646088543,0.3649501815677944,0.1824750907838972
exp_both,1.9348731189082338,150.0,0.5,0.16354005409029332,0.1452474312612905,0.3649501815677944,0.1824750907838972
exp_both,2.064991482123174,150.0,0.5,0.1616629460684144,0.14679271851994427,0.3649501815677944,0.1824750907838972
exp_both,2.2038601805824674,150.0,0.5,0.15978787108263634,0.14833633212703062,0.3649501815677944,0.1824750907838972
exp_both,2.3520676659465622,150.0,0.5,0.15791528402202798,0.1498778976052824,0.3649501815677944,0.1824750907838972
exp_both,2.5102419626862056,150.0,0.5,0.15604563735322322,0.1514170424716479,0.3649501815677944,0.1824750907838972
exp_both,2.67905332931602,150.0,0.5,0.15417938068609469,0.1529533965948404,0.3649501815677944,0.1824750907838972
exp_both,2.8592170985934766,150.0,0.5,0.1523169603453079,0.15448659254804642,0.3649501815677944,0.1824750907838972
exp_both,3.0514967087185463,150.0,0.5,0.15045881894861451,0.1560162659560868,0.3649501815677944,0.1824750907838972
exp_both,3.256706938378606,150.0,0.5,0.14860539499271894,0.15754205583634218,0.3649501815677944,0.1824750907838972
exp_both,3.4757173593470205,150.0,0.5,0.146757122447528,0.15906360493277844,0.3649501815677944,0.1824750907838972
exp_both,3.709456021265677,150.0,0.5,0.1449144303595618,0.16058056004242952,0.3649501815677944,0.1824750907838972
exp_both,3.958913384225604,150.0,0.5,0.14307774246527458,0.16209257233372257,0.3649501815677944,0.1824750907838972
exp_both,4.22514651580987,150.0,0.5,0.14124747681499888,0.16359929765605732,0.3649501815677944,0.1824750907838972
exp_both,4.509283570383607,150.0,0.5,0.13942404540819148,0.165100396840082,0.3649501815677944,0.1824750907838972
exp_both,4.812528569611985,150.0,0.5,0.13760785384062021,0.16659553598813862,0.3649501815677944,0.1824750907838972
exp_both,5.136166504463437,150.0,0.5,0.13579930096409232,0.16808438675438417,0.3649501815677944,0.1824750907838972
exp_both,5.4815687803177235,150.0,0.5,0.13399877855928266,0.16956662661412758,0.3649501815677944,0.1824750907838972
exp_both,5.850199028252283,150.0,0.5,0.1322066710221775,0.17104193912195756,0.3649501815677944,0.1824750907838972
exp_both,6.243619307132039,150.0,0.5,0.13042335506460587,0.17251001415827377,0.3649501815677944,0.1824750907838972
exp_both,6.6634967227837825,150.0,0.5,0.12864919942928557,0.17397054816386875,0.3649501815677944,0.1824750907838972
exp_both,7.111610492303711,150.0,0.5,0.12688456461976474,0.17542324436224735,0.3649501815677944,0.1824750907838972
exp_both,7.589859483432845,150.0,0.5,0.1251298026455946,0.17686781296940773,0.3649501815677944,0.1824750907838972
exp_both,8.100270260948287,150.0,0.5,0.12338525678302141,0.1783039713908464,0.3649501815677944,0.1824750907838972
exp_both,8.645005674166473,150.0,0.5,0.12165126135144036,0.17973144440558741,0.3649501815677944,0.1824750907838972
exp_both,9.226374021947922,150.0,0.5,0.11992814150580568,0.18114996433707617,0.3649501815677944,0.1824750907838972
exp_both,9.84683883403964,150.0,0.5,0.11821621304514769,0.18255927121081353,0.3649501815677944,0.1824750907838972
exp_both,10.509029310203521,150.0,0.5,0.11651578223729882,0.18395911289864622,0.3649501815677944,0.1824750907838972
exp_both,11.215751461366125,150.0,0.5,0.11482714565988729,0.18534924524966498,0.3649501815677944,0.1824750907838972
exp_both,11.97,150.0,0.5,0.11315059005761323,0.18672943220769922,0.3649501815677944,0.1824750907838972
exp_both,0.07,150.0,0.7,0.25201455404513495,0.07241277502284481,0.3649501815677944,0.25546512709745606
exp_both,0.07470743292468979,150.0,0.7,0.2505640987366445,0.07360682996338756,0.3649501815677944,0.25546512709745606
exp_both,0.0797314362028146,150.0,0.7,0.2490983508292649,0.07481347419444517,0.3649501815677944,0.25546512709745606
exp_both,0.08509329888729937,150.0,0.7,0.24761743166268,0.07603260782583263,0.3649501815677944,0.25546512709745606
exp_both,0.09081574169947851,150.0,0.7,0.24612147260494582,0.07726412271173166,0.3649501815677944,0.25546512709745606
exp_both,0.0969230133074249,150.0,0.7,0.24461061514303034,0.07850790237615557,0.3649501815677944,0.25546512709745606
exp_both,0.1034409930789037,150.0,0.7,0.24308501096174018,0.0797638219479748,0.3649501815677944,0.25546512709745606
exp_both,0.11039730074436423,150.0,0.7,0.2415448220105513,0.08103174810589994,0.3649501815677944,0.25546512709745606
exp_both,0.1178214134346628,150.0,0.7,0.23999022055787908,0.08231153903380527,0.3649501815677944,0.25546512709745606
exp_both,0.1257447905894602,150.0,0.7,0.23842138923233921,0.08360304438676153,0.3649501815677944,0.25546512709745606
exp_both,0.13420100726558945,150.0,0.7,0.23683852105057135,0.08490610526813049,0.3649501815677944,0.25546512709745606
exp_both,0.14322589641028324,150.0,0.7,0.2352418194312213,0.08622055421805495,0.3649501815677944,0.25546512709745606
exp_both,0.15285770070214,150.0,0.7,0.2336314981946972,0.08754621521365892,0.3649501815677944,0.25546512709745606
exp_both,0.16313723460324897,150.0,0.7,0.2320077815483474,0.08888290368125008,0.3649501815677944,0.25546512709745606
exp_both,0.1741080573091658,150.0,0.7,0.23037090405673033,0.09023042652079401,0.3649501815677944,0.25546512709745606
exp_both,0.18581665732960778,150.0,0.7,0.2287211105966814,0.09158858214290466,0.3649501815677944,0.25546512709745606
exp_both,0.19831264948202484,150.0,0.7,0.22705865629691135,0.09295716051856863,0.3649501815677944,0.25546512709745606
exp_both,0.21164898513279834,150.0,0.7,0.22538380646190592,0.0943359432417929,0.3649501815677944,0.25546512709745606
exp_both,0.22588217657695991,150.0,0.7,0.22369683647993233,0.09572470360533646,0.3649501815677944,0.25546512709745606
exp_both,0.24107253650723096,150.0,0.7,0.22199803171499594,0.09712320668965489,0.3649501815677944,0.25546512709745606
exp_both,0.25728443358712544,150.0,0.7,0.22028768738262833,0.0985312094651546,0.3649501815677944,0.25546512709745606
exp_both,0.27458656521109964,150.0,0.7,0.21856610840943094,0.09994846090782077,0.3649501815677944,0.25546512709745606
exp_both,0.29305224860755974,150.0,0.7,0.21683360927633813,0.1013747021282473,0.3649501815677944,0.25546512709745606
exp_both,0.3127597315182683,150.0,0.7,0.2150905138456076,0.10280966651406315,0.3649501815677944,0.25546512709745606
exp_both,0.33379252377064295,150.0,0.7,0.21333715517159113,0.10425307988571113,0.3649501815677944,0.25546512709745606
exp_both,0.35623975114797474,150.0,0.7,0.21157387529538146,0.10570466066550024,0.3649501815677944,0.25546512709745606
exp_both,0.3801965330570785,150.0,0.7,0.20980102502347903,0.10716412005981336,0.3649501815677944,0.25546512709745606
exp_both,0.4057643855937327,150.0,0.7,0.20801896369066708,0.10863116225431496,0.3649501815677944,0.25546512709745606
exp_both,0.4330516517138821,150.0,0.7,0.2062280589073309,0.11010548462196502,0.3649501815677944,0.25546512709745606
exp_both,0.4621739603334423,150.0,0.7,0.20442868629150288,0.1115867779436069,0.3649501815677944,0.25546512709745606
exp_both,0.4932547163021267,150.0,0.7,0.20262122918596234,0.11307472664085835,0.3649501815677944,0.25546512709745606
exp_both,0.5264256233275432,150.0,0.7,0.2008060783607653,0.11456900902099768,0.3649501815677944,0.25546512709745606
exp_both,0.5618272420654347,150.0,0.7,0.19898363170162411,0.11606929753349793,0.3649501815677944,0.25546512709745606
exp_both,0.5996095857409558,150.0,0.7,0.197154293884603,0.11757525903782659,0.3649501815677944,0.25546512709745606
exp_both,0.6399327558249069,150.0,0.7,0.19531847603763955,0.11908655508209058,0.3649501815677944,0.25546512709745606
exp_both,0.6829676204585873,150.0,0.7,0.19347659538944428,0.12060284219207167,0.3649501815677944,0.25546512709745606
exp_both,0.7288965385020698,150.0,0.7,0.19162907490637293,0.12212377217016333,0.3649501815677944,0.25546512709745606
exp_both,0.7779141322740276,150.0,0.7,0.18977634291790607,0.12364899240368638,0.3649501815677944,0.25546512709745606
exp_both,0.8302281122575741,150.0,0.7,0.18791883273140805,0.12517814618202983,0.3649501815677944,0.25546512709745606
exp_both,0.8860601572667789,150.0,0.7,0.18605698223687517,0.12671087302203338,0.3649501815677944,0.25546512709745606
exp_both,0.9456468538035422,150.0,0.7,0.18419123350241565,0.12824680900099947,0.3649501815677944,0.25546512709745606
exp_both,1.0092406985853148,150.0,0.7,0.18232203236123679,0.1297855870966967,0.3649501815677944,0.25546512709745606
exp_both,1.0771111684918493,150.0,0.7,0.18044982799094408,0.13132683753369248,0.3649501815677944,0.25546512709745606
exp_both,1.1495458624648436,150.0,0.7,0.1785750724859836,0.13287018813533058,0.3649501815677944,0.25546512709745606
exp_both,1.2268517201992426,150.0,0.7,0.1766982204240825,0.13441526468064874,0.3649501815677944,0.25546512709745606
exp_both,1.3093563227903597,150.0,0.7,0.1748197284275659,0.13596169126551552,0.3649501815677944,0.25546512709745606
exp_both,1.3974092808482748,150.0,0.7,0.17294005472044202,0.13750909066724923,0.3649501815677944,0.25546512709745606
exp_both,1.4913837159615921,150.0,0.7,0.17105965868216808,0.13905708471197084,0.3649501815677944,0.25546512709745606
exp_both,1.5916778417882176,150.0,0.7,0.16917900039901657,0.14060529464393137,0.3649501815677944,0.25546512709745606
exp_both,1.6987166514729748,150.0,0.7,0.16729854021397245,0.142153341496049,0.3649501815677944,0.25546512709745606
exp_both,1.8129537185424418,150.0,0.7,0.16541873827609677,0.14370084646088543,0.3649501815677944,0.25546512709745606
exp_both,1.9348731189082338,150.0,0.7,0.16354005409029335,0.1452474312612905,0.3649501815677944,0.25546512709745606
exp_both,2.064991482123174,150.0,0.7,0.1616629460684144,0.14679271851994427,0.3649501815677944,0.25546512709745606
exp_both,2.2038601805824674,150.0,0.7,0.1597878710826363,0.14833633212703062,0.3649501815677944,0.25546512709745606
exp_both,2.3520676659465622,150.0,0.7,0.15791528402202795,0.1498778976052824,0.3649501815677944,0.25546512709745606
exp_both,2.5102419626862056,150.0,0.7,0.15604563735322322,0.1514170424716479,0.3649501815677944,0.25546512709745606
exp_both,2.67905332931602,150.0,0.7,0.15417938068609466,0.15295339659484042,0.3649501815677944,0.25546512709745606
exp_both,2.8592170985934766,150.0,0.7,0.1523169603453079,0.15448659254804642,0.3649501815677944,0.25546512709745606
exp_both,3.0514967087185463,150.0,0.7,0.15045881894861451,0.1560162659560868,0.3649501815677944,0.25546512709745606
exp_both,3.256706938378606,150.0,0.7,0.14860539499271894,0.15754205583634218,0.3649501815677944,0.25546512709745606
exp_both,3.4757173593470205,150.0,0.7,0.146757122447528,0.15906360493277844,0.3649501815677944,0.25546512709745606
exp_both,3.709456021265677,150.0,0.7,0.14491443035956178,0.16058056004242952,0.3649501815677944,0.25546512709745606
exp_both,3.958913384225604,150.0,0.7,0.14307774246527458,0.16209257233372257,0.3649501815677944,0.25546512709745606
exp_both,4.22514651580987,150.0,0.7,0.14124747681499888,0.16359929765605732,0.3649501815677944,0.25546512709745606
exp_both,4.509283570383607,150.0,0.7,0.13942404540819148,0.165100396840082,0.3649501815677944,0.25546512709745606
exp_both,4.812528569611985,150.0,0.7,0.13760785384062021,0.16659553598813862,0.3649501815677944,0.25546512709745606
exp_both,5.136166504463437,150.0,0.7,0.13579930096409232,0.1680843867543842,0.3649501815677944,0.25546512709745606
exp_both,5.4815687803177235,150.0,0.7,0.13399877855928266,0.16956662661412758,0.3649501815677944,0.25546512709745606
exp_both,5.850199028252283,150.0,0.7,0.1322066710221775,0.17104193912195756,0.3649501815677944,0.25546512709745606
exp_both,6.243619307132039,150.0,0.7,0.13042335506460587,0.17251001415827377,0.3649501815677944,0.25546512709745606
exp_both,6.6634967227837825,150.0,0.7,0.12864919942928557,0.17397054816386875,0.3649501815677944,0.25546512709745606
exp_both,7.111610492303711,150.0,0.7,0.12688456461976474,0.17542324436224732,0.3649501815677944,0.25546512709745606
exp_both,7.589859483432845,150.0,0.7,0.12512980264559462,0.17686781296940773,0.3649501815677944,0.25546512709745606
exp_both,8.100270260948287,150.0,0.7,0.12338525678302142,0.17830397139084642,0.3649501815677944,0.25546512709745606
exp_both,8.645005674166473,150.0,0.7,0.12165126135144035,0.17973144440558741,0.3649501815677944,0.25546512709745606
exp_both,9.226374021947922,150.0,0.7,0.11992814150580568,0.1811499643370762,0.3649501815677944,0.25546512709745606
exp_both,9.84683883403964,150.0,0.7,0.11821621304514773,0.18255927121081356,0.3649501815677944,0.25546512709745606
exp_both,10.509029310203521,150.0,0.7,0.1165157822372988,0.1839591128986462,0.3649501815677944,0.25546512709745606
exp_both,11.215751461366125,150.0,0.7,0.11482714565988729,0.185349245249665,0.3649501815677944,0.25546512709745606
exp_both,11.97,150.0,0.7,0.11315059005761322,0.18672943220769922,0.3649501815677944,0.25546512709745606
exp_both,0.07,150.0,0.9,0.2520145540451349,0.0724127750228448,0.3649501815677944,0.328455163411015
exp_both,0.07470743292468979,150.0,0.9,0.2505640987366445,0.07360682996338756,0.3649501815677944,0.328455163411015
exp_both,0.0797314362028146,150.0,0.9,0.24909835082926485,0.07481347419444516,0.3649501815677944,0.328455163411015
exp_both,0.08509329888729937,150.0,0.9,0.24761743166268002,0.07603260782583263,0.3649501815677944,0.328455163411015
exp_both,0.09081574169947851,150.0,0.9,0.2461214726049458,0.07726412271173166,0.3649501815677944,0.328455163411015
exp_both,0.0969230133074249,150.0,0.9,0.2446106151430303,0.07850790237615556,0.3649501815677944,0.328455163411015
exp_both,0.1034409930789037,150.0,0.9,0.24308501096174015,0.07976382194797478,0.3649501815677944,0.328455163411015
exp_both,0.11039730074436423,150.0,0.9,0.2415448220105513,0.08103174810589993,0.3649501815677944,0.328455163411015
exp_both,0.1178214134346628,150.0,0.9,0.23999022055787908,0.08231153903380525,0.3649501815677944,0.328455163411015
exp_both,0.1257447905894602,150.0,0.9,0.23842138923233913,0.08360304438676151,0.3649501815677944,0.328455163411015
exp_both,0.13420100726558945,150.0,0.9,0.23683852105057135,0.08490610526813049,0.3649501815677944,0.328455163411015
exp_both,0.14322589641028324,150.0,0.9,0.23524181943122127,0.08622055421805495,0.3649501815677944,0.328455163411015
exp_both,0.15285770070214,150.0,0.9,0.2336314981946972,0.0875462152136589,0.3649501815677944,0.328455163411015
exp_both,0.16313723460324897,150.0,0.9,0.2320077815483474,0.08888290368125007,0.3649501815677944,0.328455163411015
exp_both,0.1741080573091658,150.0,0.9,0.2303709040567303,0.09023042652079401,0.3649501815677944,0.328455163411015
exp_both,0.18581665732960778,150.0,0.9,0.22872111059668143,0.09158858214290468,0.3649501815677944,0.328455163411015
exp_both,0.19831264948202484,150.0,0.9,0.22705865629691135,0.09295716051856863,0.3649501815677944,0.328455163411015
exp_both,0.21164898513279834,150.0,0.9,0.2253838064619059,0.09433594324179287,0.3649501815677944,0.328455163411015
exp_both,0.22588217657695991,150.0,0.9,0.22369683647993233,0.09572470360533646,0.3649501815677944,0.328455163411015
exp_both,0.24107253650723096,150.0,0.9,0.2219980317149959,0.09712320668965488,0.3649501815677944,0.328455163411015
exp_both,0.25728443358712544,150.0,0.9,0.22028768738262833,0.0985312094651546,0.3649501815677944,0.328455163411015
exp_both,0.27458656521109964,150.0,0.9,0.21856610840943097,0.09994846090782075,0.3649501815677944,0.328455163411015
exp_both,0.29305224860755974,150.0,0.9,0.21683360927633813,0.10137470212824731,0.3649501815677944,0.328455163411015
exp_both,0.3127597315182683,150.0,0.9,0.21509051384560762,0.10280966651406315,0.3649501815677944,0.328455163411015
exp_both,0.33379252377064295,150.0,0.9,0.21333715517159113,0.10425307988571113,0.3649501815677944,0.328455163411015
exp_both,0.35623975114797474,150.0,0.9,0.21157387529538146,0.10570466066550024,0.3649501815677944,0.328455163411015
exp_both,0.3801965330570785,150.0,0.9,0.20980102502347903,0.10716412005981335,0.3649501815677944,0.328455163411015
exp_both,0.4057643855937327,150.0,0.9,0.20801896369066705,0.10863116225431495,0.3649501815677944,0.328455163411015
exp_both,0.4330516517138821,150.0,0.9,0.20622805890733092,0.11010548462196504,0.3649501815677944,0.328455163411015
exp_both,0.4621739603334423,150.0,0.9,0.20442868629150285,0.11158677794360689,0.3649501815677944,0.328455163411015
exp_both,0.4932547163021267,150.0,0.9,0.20262122918596231,0.11307472664085835,0.3649501815677944,0.328455163411015
exp_both,0.5264256233275432,150.0,0.9,0.20080607836076528,0.11456900902099765,0.3649501815677944,0.328455163411015
exp_both,0.5618272420654347,150.0,0.9,0.19898363170162411,0.1160692975334979,0.3649501815677944,0.328455163411015
exp_both,0.5996095857409558,150.0,0.9,0.197154293884603,0.11757525903782658,0.3649501815677944,0.328455163411015
exp_both,0.6399327558249069,150.0,0.9,0.19531847603763958,0.11908655508209057,0.3649501815677944,0.328455163411015
exp_both,0.6829676204585873,150.0,0.9,0.19347659538944428,0.12060284219207165,0.3649501815677944,0.328455163411015
exp_both,0.7288965385020698,150.0,0.9,0.19162907490637296,0.12212377217016332,0.3649501815677944,0.328455163411015
exp_both,0.7779141322740276,150.0,0.9,0.18977634291790607,0.12364899240368635,0.3649501815677944,0.328455163411015
exp_both,0.8302281122575741,150.0,0.9,0.18791883273140803,0.1251781461820298,0.3649501815677944,0.328455163411015
exp_both,0.8860601572667789,150.0,0.9,0.18605698223687514,0.12671087302203338,0.3649501815677944,0.328455163411015
exp_both,0.9456468538035422,150.0,0.9,0.18419123350241565,0.12824680900099947,0.3649501815677944,0.328455163411015
exp_both,1.0092406985853148,150.0,0.9,0.18232203236123679,0.12978558709669666,0.3649501815677944,0.328455163411015
exp_both,1.0771111684918493,150.0,0.9,0.18044982799094408,0.13132683753369245,0.3649501815677944,0.328455163411015
exp_both,1.1495458624648436,150.0,0.9,0.17857507248598356,0.13287018813533055,0.3649501815677944,0.328455163411015
exp_both,1.2268517201992426,150.0,0.9,0.17669822042408254,0.13441526468064874,0.3649501815677944,0.328455163411015
exp_both,1.3093563227903597,150.0,0.9,0.17481972842756593,0.1359616912655155,0.3649501815677944,0.328455163411015
exp_both,1.3974092808482748,150.0,0.9,0.17294005472044205,0.13750909066724923,0.3649501815677944,0.328455163411015
exp_both,1.4913837159615921,150.0,0.9,0.1710596586821681,0.13905708471197084,0.3649501815677944,0.328455163411015
exp_both,1.5916778417882176,150.0,0.9,0.16917900039901654,0.14060529464393137,0.3649501815677944,0.328455163411015
exp_both,1.6987166514729748,150.0,0.9,0.16729854021397242,0.14215334149604897,0.3649501815677944,0.328455163411015
exp_both,1.8129537185424418,150.0,0.9,0.16541873827609677,0.14370084646088543,0.3649501815677944,0.328455163411015
exp_both,1.9348731189082338,150.0,0.9,0.16354005409029332,0.14524743126129047,0.3649501815677944,0.328455163411015
exp_both,2.064991482123174,150.0,0.9,0.1616629460684144,0.14679271851994427,0.3649501815677944,0.328455163411015
exp_both,2.2038601805824674,150.0,0.9,0.15978787108263634,0.1483363321270306,0.3649501815677944,0.328455163411015
exp_both,2.3520676659465622,150.0,0.9,0.15791528402202795,0.14987789760528236,0.3649501815677944,0.328455163411015
exp_both,2.5102419626862056,150.0,0.9,0.15604563735322322,0.1514170424716479,0.3649501815677944,0.328455163411015
exp_both,2.67905332931602,150.0,0.9,0.15417938068609466,0.1529533965948404,0.3649501815677944,0.328455163411015
