stratum,replicate,scale_points,conditional_time_points,model_change_points,observed_change_points
strict_posttrained,195,-10.574704234857155,2.4190657652373035,-8.155638469619852,-8.47564479776367
strict_posttrained,196,-4.589360702452215,3.9711296861446073,-0.6182310163076075,1.8508528251676957
strict_posttrained,197,-2.927822425640082,2.2885307759569944,-0.6392916496830878,2.3537579451542463
strict_posttrained,198,-4.304633286558115,2.5177342619393066,-1.7868990246188083,2.0298198581991613
strict_posttrained,199,-13.38281061477759,15.596457945631748,2.213647330854158,-0.8757447577783495
license_only_pretrained,0,-4.727939813449342,3.2278927703885776,-1.5000470430607642,-1.1316962136166921
license_only_pretrained,1,-4.541108909092881,-0.1160056170853565,-4.657114526178238,-5.122179386727779
license_only_pretrained,2,-2.8078670243138912,2.819734560689742,0.011867536375850918,-1.1305297013605564
license_only_pretrained,3,0.47923978126871436,0.1813926162569297,0.6606323975256441,-0.06816147697173136
license_only_pretrained,4,-3.9170081473708134,0.0021369627175591432,-3.9148711846532542,-4.126177193592347
license_only_pretrained,5,-4.171970801194374,1.8902656877717865,-2.2817051134225874,-1.831528891133396
license_only_pretrained,6,-4.0297677344981535,-1.0464241888301,-5.0761919233282535,-5.909386813472316
license_only_pretrained,7,-1.5473999400394334,3.4944993271718623,1.947099387132429,2.2656591125186765
license_only_pretrained,8,-5.827710371328053,1.7514663130193364,-4.076244058308717,-4.225676213429385
license_only_pretrained,9,-3.60596296946095,-0.08720040796360484,-3.693163377424555,-3.6156519829077975
license_only_pretrained,10,-4.007611589402287,-0.8413599697280958,-4.848971559130383,-4.534850116307465
