replicate,budget_FLOPs,L_ctx,quality_cost,Q0_B,N_star_B,D_star_B,Q_star_B,predicted_loss,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_used_FLOPs,C_unused_fraction,train_fraction_of_used,attention_fraction_of_used,quality_fraction_of_used,Q_active,N_lower_active,N_upper_active,D_lower_active,D_upper_active,support_saturated,active_set
94,1e+21,2048,exponential,0.4,2.3232765459322264,53.148152358472196,1.0,2.377742931765653,7.40867135004426e+20,5.057652974963548e+19,2.085563352459385e+20,1e+21,0.0,0.740867135004426,0.05057652974963548,0.2085563352459385,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
94,1e+22,2048,exponential,0.4,5.644431022868928,249.36038279257477,1.0,2.165245706892244,8.444984883053282e+21,5.7651096801643744e+20,9.785041489302816e+20,1.0000000000000002e+22,0.0,0.844498488305328,0.05765109680164373,0.09785041489302815,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
98,1e+19,2048,exponential,0.4,0.12855369408986592,10.000000000000002,0.5590490761872057,3.3040438416750657,7.713221645391956e+18,5.26555930992091e+17,1.760222423615952e+18,9.999999999999998e+18,2.220446049250313e-16,0.7713221645391958,0.05265559309920911,0.17602224236159522,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
98,1e+21,2048,exponential,0.4,2.3235722987925627,53.14279818459875,1.0,2.3743522879977683,7.408868024523442e+20,5.0577872380746695e+19,2.0853532516690916e+20,1e+21,0.0,0.7408868024523442,0.050577872380746694,0.20853532516690915,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
98,1e+22,2048,exponential,0.4,5.645301279605396,249.32570329235332,1.0,2.161842495303932,8.445112271009025e+21,5.765196643675494e+20,9.783680646234263e+20,1e+22,0.0,0.8445112271009025,0.057651966436754944,0.09783680646234263,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
102,1e+19,2048,exponential,0.4,0.12739058470946046,10.000000000000002,0.5633341055957783,3.314053508920486,7.643435082567629e+18,5.217918349699503e+17,1.8347730824624202e+18,9.999999999999998e+18,2.220446049250313e-16,0.764343508256763,0.05217918349699503,0.18347730824624206,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
102,1e+21,2048,exponential,0.4,2.3233973240299033,53.145965716968966,1.0,2.374691428363315,7.40875167178744e+20,5.057707807940227e+19,2.0854775474185372e+20,1e+21,0.0,0.740875167178744,0.05057707807940227,0.20854775474185372,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
102,1e+22,2048,exponential,0.4,5.644378053641882,249.36249391370117,1.0,2.1621782154589257,8.444977128287414e+21,5.765104386244209e+20,9.785124330881656e+20,1e+22,0.0,0.8444977128287414,0.05765104386244209,0.09785124330881656,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
105,1e+19,2048,exponential,0.4,0.12928912220461672,9.999999999999998,0.5562816954224804,3.3071347846765566,7.757347332277002e+18,5.295682445501101e+17,1.7130844231728873e+18,1e+19,0.0,0.7757347332277003,0.05295682445501101,0.17130844231728873,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
105,1e+21,2048,exponential,0.4,2.3225568618100794,53.161185697097324,1.0,2.383361448645627,7.408192597365195e+20,5.0573261464679735e+19,2.0860747879880075e+20,1e+21,0.0,0.7408192597365195,0.050573261464679733,0.20860747879880073,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
105,1e+22,2048,exponential,0.4,5.640964742229151,249.49860894952823,1.0,2.170833523137235,8.444477137917044e+21,5.7647630594847035e+20,9.790465561344853e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444477137917046,0.057647630594847045,0.09790465561344854,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
109,1e+19,2048,exponential,0.4,0.13047463335243784,10.0,0.5517216139332245,3.3018666158559613,7.828478001146271e+18,5.344240982115855e+17,1.637097900642144e+18,1e+19,0.0,0.7828478001146271,0.05344240982115855,0.1637097900642144,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
109,1e+21,2048,exponential,0.4,2.322928291198712,53.154458385449395,1.0,2.3877296524652536,7.408439711214301e+20,5.05749484285563e+19,2.0858108045001363e+20,1e+21,0.0,0.7408439711214301,0.050574948428556296,0.20858108045001364,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
109,1e+22,2048,exponential,0.4,5.6427017111660955,249.42932404580478,1.0,2.1752122016865756,8.444731641649591e+21,5.764936800699454e+20,9.787746782804636e+20,1.0000000000000002e+22,0.0,0.844473164164959,0.05764936800699453,0.09787746782804635,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
113,1e+19,2048,exponential,0.4,0.12953403779259465,10.0,0.5553497955088489,3.301099315937973,7.772042267555679e+18,5.3057141879846765e+17,1.6973863136458527e+18,9.999999999999998e+18,2.220446049250313e-16,0.777204226755568,0.053057141879846774,0.1697386313645853,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
113,1e+21,2048,exponential,0.4,2.3227154865808104,53.15831248438296,1.0,2.379301847242486,7.4082981388787e+20,5.057398196141193e+19,2.08596204150718e+20,1e+21,0.0,0.7408298138878701,0.050573981961411926,0.208596204150718,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
113,1e+22,2048,exponential,0.4,5.641722802163891,249.4683664221024,1.0,2.166784402158817,8.444588227572913e+21,5.764838896689776e+20,9.789278827581097e+20,1e+22,0.0,0.8444588227572913,0.05764838896689776,0.09789278827581097,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
117,1e+19,2048,exponential,0.4,0.12874399451130672,9.999999999999998,0.5583373797668866,3.3034702708862644,7.724639670678402e+18,5.2733540151831226e+17,1.7480249278032863e+18,1e+19,0.0,0.7724639670678402,0.05273354015183123,0.1748024927803286,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
117,1e+21,2048,exponential,0.4,2.3230201826531305,53.152794314452976,1.0,2.3753556474976802,7.40850083741309e+20,5.057536571674002e+19,2.0857455054195094e+20,1e+21,0.0,0.740850083741309,0.050575365716740026,0.20857455054195095,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
117,1e+22,2048,exponential,0.4,5.643255031760436,249.4072610559544,1.0,2.1628694546859957,8.44481268546962e+21,5.764992126613927e+20,9.786881018689879e+20,1e+22,0.0,0.8444812685469619,0.05764992126613927,0.09786881018689879,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
121,1e+19,2048,exponential,0.4,0.12828271165757127,10.0,0.5600572954392311,3.31453463804613,7.696962699454276e+18,5.25445986949412e+17,1.7775913135963118e+18,1e+19,0.0,0.7696962699454275,0.0525445986949412,0.17775913135963117,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
121,1e+21,2048,exponential,0.4,2.3238046783732513,53.1385920481951,1.0,2.3826160039374837,7.409022528225806e+20,5.0578927126021505e+19,2.0851882005139784e+20,1e+21,0.0,0.7409022528225806,0.0505789271260215,0.20851882005139782,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
121,1e+22,2048,exponential,0.4,5.64627545500961,249.28689410155408,1.0,2.170114042333351,8.445254828527108e+21,5.7652939629411736e+20,9.782157751787743e+20,1e+22,0.0,0.8445254828527109,0.05765293962941174,0.09782157751787743,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
124,1e+19,2048,exponential,0.4,0.12813937401647013,10.000000000000002,0.5605881424268016,3.3087641713823097,7.688362440988209e+18,5.248588759714618e+17,1.7867786830403282e+18,1e+19,0.0,0.7688362440988209,0.05248588759714618,0.17867786830403282,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
124,1e+21,2048,exponential,0.4,2.3229302641993126,53.154422655101264,1.0,2.3756550719688043,7.408441023694579e+20,5.057495738842166e+19,2.0858094024212054e+20,1e+21,0.0,0.7408441023694579,0.05057495738842166,0.20858094024212054,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
124,1e+22,2048,exponential,0.4,5.642674088987484,249.4304255490836,1.0,2.163160042345969,8.444727595505613e+21,5.7649340385318325e+20,9.787790006412024e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444727595505614,0.05764934038531833,0.09787790006412025,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
128,1e+19,2048,exponential,0.4,0.12900755958268145,10.0,0.5573466375794464,3.3109629884066787,7.740453574960888e+18,5.2841496405066323e+17,1.7311314609884495e+18,1e+19,0.0,0.7740453574960887,0.05284149640506632,0.17311314609884496,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
128,1e+21,2048,exponential,0.4,2.3231248533267275,53.15089895030341,1.0,2.384981710389569,7.408570459686438e+20,5.057584100479276e+19,2.0856711302656334e+20,1e+21,0.0,0.7408570459686439,0.05057584100479276,0.20856711302656333,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
128,1e+22,2048,exponential,0.4,5.643355549060709,249.40325346903077,1.0,2.1724701538532596,8.444827406509494e+21,5.7650021761771484e+20,9.78672375872789e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444827406509496,0.057650021761771496,0.09786723758727892,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
132,1e+19,2048,exponential,0.4,0.1306813153837746,10.0,0.5509136784087706,3.297026955081576,7.840878923026475e+18,5.3527066781194074e+17,1.6238504091615844e+18,1e+19,0.0,0.7840878923026475,0.05352706678119407,0.16238504091615844,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
132,1e+21,2048,exponential,0.4,2.322981780048356,53.15348973816398,1.0,2.3844394464010605,7.408475292464531e+20,5.0575191329891205e+19,2.0857727942365564e+20,1e+21,0.0,0.7408475292464531,0.0505751913298912,0.20857727942365564,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
132,1e+22,2048,exponential,0.4,5.641950450881774,249.45928589008008,1.0,2.1718939998574873,8.444621583025096e+21,5.7648616673451324e+20,9.788922502403904e+20,1e+22,0.0,0.8444621583025096,0.05764861667345132,0.09788922502403904,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
136,1e+19,2048,exponential,0.4,0.1287342893860491,9.999999999999998,0.5583737491870968,3.3080818166525283,7.724057363162946e+18,5.272956493252572e+17,1.748646987511798e+18,1e+19,0.0,0.7724057363162945,0.052729564932525716,0.1748646987511798,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
136,1e+21,2048,exponential,0.4,2.323292004564704,53.147872475771884,1.0,2.3798744152878095,7.40868163095512e+20,5.057659993398695e+19,2.0855523697050114e+20,1e+21,0.0,0.740868163095512,0.05057659993398695,0.20855523697050113,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
136,1e+22,2048,exponential,0.4,5.6441064228916,249.373320486031,1.0,2.167372373290183,8.444937359118077e+21,5.7650772371579404e+20,9.785549171661286e+20,1e+22,0.0,0.8444937359118077,0.05765077237157941,0.09785549171661286,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
140,1e+19,2048,exponential,0.4,0.12846633697752247,9.999999999999998,0.5593747643472582,3.3062262352264407,7.707980218651346e+18,5.2619811625993197e+17,1.7658216650887212e+18,9.999999999999998e+18,2.220446049250313e-16,0.7707980218651347,0.052619811625993204,0.17658216650887215,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
140,1e+21,2048,exponential,0.4,2.323194778431109,53.149632830114626,1.0,2.3758198404664306,7.408616967987178e+20,5.0576158501459124e+19,2.0856214469982316e+20,1e+21,0.0,0.7408616967987177,0.05057615850145913,0.20856214469982315,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
140,1e+22,2048,exponential,0.4,5.643736470404003,249.38806744722498,1.0,2.163314099174621,8.444883189212864e+21,5.7650402571693136e+20,9.786127850702071e+20,1e+22,0.0,0.8444883189212863,0.05765040257169314,0.09786127850702071,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
143,1e+19,2048,exponential,0.4,0.12829320300018077,10.0,0.5600183745550614,3.3131214816122156,7.697592180010846e+18,5.254889594887405e+17,1.776918860500414e+18,1.0000000000000002e+19,0.0,0.7697592180010845,0.05254889594887404,0.17769188605004135,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
143,1e+21,2048,exponential,0.4,2.3229752515953903,53.15360796218844,1.0,2.381276008986095,7.408470949750045e+20,5.057516168362698e+19,2.085777433413684e+20,1e+21,0.0,0.7408470949750046,0.05057516168362698,0.20857774334136842,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
143,1e+22,2048,exponential,0.4,5.643159050301357,249.41108792080578,1.0,2.1687794325800533,8.444798628274814e+21,5.764982530235607e+20,9.78703118701624e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444798628274816,0.05764982530235608,0.09787031187016243,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
147,1e+19,2048,exponential,0.4,0.12813543266303132,10.000000000000002,0.5606027152619094,3.312499767304303,7.688125959781881e+18,5.2484273218777645e+17,1.787031308030343e+18,9.999999999999998e+18,2.220446049250313e-16,0.7688125959781882,0.05248427321877765,0.17870313080303432,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
147,1e+21,2048,exponential,0.4,2.3230550715328793,53.15216253573504,1.0,2.3793364362007168,7.40852404449475e+20,5.057552414375084e+19,2.0857207140677406e+20,1e+21,0.0,0.7408524044494751,0.05057552414375084,0.20857207140677406,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
147,1e+22,2048,exponential,0.4,5.643282140156957,249.40618024170632,1.0,2.1668128266515616,8.44481665561673e+21,5.764994836901021e+20,9.786838606931678e+20,1e+22,0.0,0.844481665561673,0.057649948369010204,0.09786838606931678,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
151,1e+19,2048,exponential,0.4,0.12870769050950348,10.0,0.5584733863425293,3.3133121795243374,7.722461430570208e+18,5.2718670032692634e+17,1.750351869102865e+18,1e+19,0.0,0.7722461430570209,0.052718670032692636,0.17503518691028647,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
151,1e+21,2048,exponential,0.4,2.3229536580669303,53.15399900403395,1.0,2.3848709222122686,7.408456585638399e+20,5.05750636246248e+19,2.0857927781153545e+20,1.0000000000000003e+21,0.0,0.7408456585638398,0.050575063624624786,0.2085792778115354,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
151,1e+22,2048,exponential,0.4,5.6429775724571645,249.41832392237524,1.0,2.172356386266584,8.444772048322918e+21,5.764964384988446e+20,9.787315131782368e+20,1e+22,0.0,0.8444772048322917,0.057649643849884455,0.09787315131782368,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
155,1e+19,2048,exponential,0.4,0.12895458711959318,9.999999999999998,0.5575462347365289,3.308433825036431,7.73727522717559e+18,5.281979888418537e+17,1.7345267839825562e+18,1e+19,0.0,0.773727522717559,0.052819798884185365,0.1734526783982556,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
155,1e+21,2048,exponential,0.4,2.322814662034028,53.15651625077536,1.0,2.382008623162803,7.408364119797067e+20,5.057443239114798e+19,2.0858915562914533e+20,1e+21,0.0,0.7408364119797066,0.05057443239114798,0.20858915562914532,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
155,1e+22,2048,exponential,0.4,5.641761777107088,249.46681172897644,1.0,2.169486789734017,8.444593938415856e+21,5.764842795291892e+20,9.789217820549545e+20,1e+22,0.0,0.8444593938415856,0.057648427952918926,0.09789217820549545,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
158,1e+19,2048,exponential,0.4,0.12800321574900567,10.000000000000002,0.5610908397260618,3.3140020764570997,7.680192944940341e+18,5.243011717079273e+17,1.7955058833517302e+18,9.999999999999998e+18,2.220446049250313e-16,0.7680192944940342,0.05243011717079274,0.17955058833517307,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
158,1e+21,2048,exponential,0.4,2.322818486134169,53.15644699234583,1.0,2.379764252797638,7.408366663861917e+20,5.057444975863068e+19,2.085888838551775e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408366663861918,0.050574449758630693,0.20858888385517754,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
158,1e+22,2048,exponential,0.4,5.641905768422483,249.46106814756934,1.0,2.1672660342624424,8.444615036271633e+21,5.764857198094769e+20,9.788992439188895e+20,1e+22,0.0,0.8444615036271633,0.057648571980947694,0.09788992439188896,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
162,1e+19,2048,exponential,0.4,0.12815837885670525,10.0,0.5605178556786036,3.3092326515700075,7.689502731402315e+18,5.2493671979706477e+17,1.7855605488006188e+18,9.999999999999996e+18,4.440892098500626e-16,0.7689502731402317,0.052493671979706495,0.17855605488006193,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
162,1e+21,2048,exponential,0.4,2.3230388483815996,53.152456307751,1.0,2.376282775550064,7.408513253388671e+20,5.057545047646666e+19,2.085732241846662e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408513253388672,0.050575450476466666,0.20857322418466623,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
162,1e+22,2048,exponential,0.4,5.642986644141751,249.41796220035098,1.0,2.1637750587496964,8.444773377033796e+21,5.764965292055072e+20,9.787300937606954e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444773377033797,0.05764965292055073,0.09787300937606955,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
166,1e+19,2048,exponential,0.4,0.12940574516366696,9.999999999999998,0.5558385967105484,3.30916021347407,7.764344709820017e+18,5.3004593219037984e+17,1.7056093579896036e+18,1e+19,0.0,0.7764344709820016,0.053004593219037985,0.17056093579896034,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
166,1e+21,2048,exponential,0.4,2.323501156567461,53.14408601221057,1.0,2.386452775272539,7.408820718845513e+20,5.057754944065204e+19,2.0854037867479666e+20,1e+21,0.0,0.7408820718845514,0.05057754944065204,0.20854037867479666,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
166,1e+22,2048,exponential,0.4,5.645113062669919,249.33320286979878,1.0,2.1739543881152303,8.445084722865781e+21,5.765177837476373e+20,9.783974933865819e+20,1e+22,0.0,0.8445084722865781,0.05765177837476373,0.09783974933865819,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
170,1e+19,2048,exponential,0.4,0.13004016344036817,9.999999999999998,0.5534073257500864,3.297001623576839,7.802409806422089e+18,5.3264450945174803e+17,1.6649456841261627e+18,1e+19,0.0,0.7802409806422088,0.0532644509451748,0.16649456841261628,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
170,1e+21,2048,exponential,0.4,2.323236485003133,53.148877686090444,1.0,2.3793904187849435,7.408644706637652e+20,5.0576347863979704e+19,2.0855918147225495e+20,9.999999999999997e+20,2.220446049250313e-16,0.7408644706637653,0.05057634786397972,0.20855918147225502,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
170,1e+22,2048,exponential,0.4,5.643475706138588,249.3984630205599,1.0,2.1668711573127926,8.444845003228996e+21,5.765014188870996e+20,9.786535778839042e+20,1e+22,0.0,0.8444845003228997,0.05765014188870996,0.09786535778839042,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
174,1e+19,2048,exponential,0.4,0.12908901128879838,10.000000000000002,0.5570392651877197,3.307257025177127,7.745340677327905e+18,5.287485902389183e+17,1.7259107324331773e+18,1e+19,0.0,0.7745340677327904,0.05287485902389183,0.17259107324331774,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
174,1e+21,2048,exponential,0.4,2.323137507921878,53.15066981155351,1.0,2.381857558219118,7.408578876623461e+20,5.057589846441617e+19,2.0856621387323772e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408578876623462,0.05057589846441617,0.20856621387323776,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
174,1e+22,2048,exponential,0.4,5.6435446118887675,249.39571595417493,1.0,2.169358279694843,8.444855094007953e+21,5.76502107750943e+20,9.78642798241104e+20,1.0000000000000002e+22,0.0,0.8444855094007953,0.057650210775094295,0.09786427982411039,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
177,1e+19,2048,exponential,0.4,0.12879263224835555,10.0,0.5581549928901258,3.308730842827014,7.727557934901333e+18,5.275346216892644e+17,1.7449074434094019e+18,9.999999999999998e+18,2.220446049250313e-16,0.7727557934901335,0.05275346216892644,0.1744907443409402,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
177,1e+21,2048,exponential,0.4,2.3230660633900184,53.15196349486831,1.0,2.380961919208981,7.408531355848422e+20,5.0575574055925236e+19,2.0857129035923266e+20,1.0000000000000003e+21,0.0,0.7408531355848421,0.05057557405592522,0.2085712903592326,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
177,1e+22,2048,exponential,0.4,5.6434284064641975,249.40034875228605,1.0,2.168435929456299,8.444838076384373e+21,5.765009460145065e+20,9.786609776011215e+20,1.0000000000000002e+22,0.0,0.8444838076384372,0.057650094601450645,0.09786609776011213,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
181,1e+19,2048,exponential,0.4,0.12890140885695556,9.999999999999998,0.5577463671937004,3.302055734441589,7.734084531417333e+18,5.2798017067809e+17,1.737935297904577e+18,1e+19,0.0,0.7734084531417332,0.052798017067809,0.1737935297904577,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
181,1e+21,2048,exponential,0.4,2.322985330428027,53.15342544441262,1.0,2.3752117147473673,7.40847765416222e+20,5.05752074524141e+19,2.0857702713136385e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408477654162221,0.0505752074524141,0.2085770271313639,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
181,1e+22,2048,exponential,0.4,5.643342647249018,249.40376785220164,1.0,2.1627186058937884,8.444825517029538e+21,5.7650008862921654e+20,9.786743943412449e+20,1e+22,0.0,0.8444825517029537,0.05765000886292165,0.09786743943412449,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
185,1e+19,2048,exponential,0.4,0.12868715853521587,9.999999999999998,0.5585502566772494,3.304905633633429,7.721229512112951e+18,5.2710260136024416e+17,1.7516678865268055e+18,1e+19,0.0,0.7721229512112951,0.052710260136024416,0.17516678865268054,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
185,1e+21,2048,exponential,0.4,2.3227019218221874,53.158558174324256,1.0,2.37619087794664,7.40828911396797e+20,5.057392035135468e+19,2.0859716825184833e+20,1e+21,0.0,0.740828911396797,0.05057392035135468,0.20859716825184832,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
185,1e+22,2048,exponential,0.4,5.6408269351635845,249.50410750031762,1.0,2.1636770873949764,8.444456940130453e+21,5.764749271129056e+20,9.790681327566425e+20,1e+22,0.0,0.8444456940130453,0.05764749271129056,0.09790681327566425,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
189,1e+19,2048,exponential,0.4,0.12927301593837276,10.000000000000002,0.5563427972944472,3.3050474717164473,7.756380956302367e+18,5.29502273283575e+17,1.7141167704140572e+18,9.999999999999998e+18,2.220446049250313e-16,0.7756380956302368,0.0529502273283575,0.17141167704140572,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
189,1e+21,2048,exponential,0.4,2.322846569013973,53.15593838772344,1.0,2.3812248622723486,7.408385346398492e+20,5.0574577298080375e+19,2.085868880620704e+20,9.999999999999999e+20,1.1102230246251565e-16,0.7408385346398493,0.05057457729808038,0.2085868880620704,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
189,1e+22,2048,exponential,0.4,5.642222671973144,249.44842830740126,1.0,2.1687041080538165,8.44466146610452e+21,5.76488889419402e+20,9.78849644476076e+20,9.999999999999998e+21,2.220446049250313e-16,0.8444661466104522,0.05764888894194021,0.09788496444760762,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
193,1e+19,2048,exponential,0.4,0.12878233391504076,10.0,0.5581936273178316,3.310661957249982,7.726940034902446e+18,5.274924397160069e+17,1.7455675253815465e+18,1e+19,0.0,0.7726940034902446,0.05274924397160069,0.17455675253815467,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
193,1e+21,2048,exponential,0.4,2.323246844945745,53.14869011109655,1.0,2.382851011006539,7.408651596816252e+20,5.057639490093228e+19,2.085584454174426e+20,1e+21,0.0,0.7408651596816251,0.05057639490093228,0.20855844541744262,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
193,1e+22,2048,exponential,0.4,5.644082586564355,249.37427059167413,1.0,2.170344940951225,8.444933869101934e+21,5.765074854640253e+20,9.785586454340408e+20,1e+22,0.0,0.8444933869101934,0.05765074854640253,0.09785586454340409,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
196,1e+19,2048,exponential,0.4,0.1294329040617577,10.000000000000002,0.5557352395271409,3.3062906582988907,7.765974243705463e+18,5.301571750369596e+17,1.7038685812575767e+18,9.999999999999998e+18,2.220446049250313e-16,0.7765974243705465,0.05301571750369597,0.17038685812575768,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
